transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_YesNo,order,line_item_id,product_id,quantity,unit_price,line_item_amount,promo_item_YesNo
378,2019/04/13,19:54:40,8,44,8450,Yes,1,1,46,2,2.5,5,No
378,2019/04/13,19:54:40,8,44,8450,Yes,1,6,75,1,3.5,3.5,No
379,2019/04/13,12:18:37,8,43,0,Yes,1,1,42,2,2.5,5,No
379,2019/04/13,12:18:37,8,43,0,Yes,1,6,76,1,3.5,3.5,No
380,2019/04/13,16:39:28,8,41,8214,Yes,1,1,46,1,2.5,2.5,No
381,2019/04/13,18:23:07,8,41,8110,Yes,1,1,55,1,4,4,No
381,2019/04/13,18:23:07,8,41,8110,Yes,1,6,78,1,4.5,4.5,No
382,2019/04/13,15:19:52,8,41,8184,No,1,1,58,2,3.5,7,No
383,2019/04/13,15:01:10,8,44,8147,No,1,1,23,2,2.5,5,No
384,2019/04/13,20:21:40,8,44,8131,No,1,1,33,1,3.5,3.5,No
385,2019/04/13,12:19:43,8,43,8345,No,1,1,59,2,4.5,9,No
386,2019/04/13,15:50:06,8,44,8142,No,1,1,41,2,4.25,8.5,No
387,2019/04/13,16:40:25,8,44,8497,No,1,1,60,2,3.75,7.5,No
387,2019/04/13,16:40:25,8,44,8497,No,1,6,73,1,3.75,3.75,No
388,2019/04/13,12:01:59,8,43,0,No,1,1,22,2,2,4,No
389,2019/04/13,16:13:07,8,43,8430,Yes,1,1,56,2,2.55,5.1,No
389,2019/04/13,16:13:07,8,43,8430,Yes,1,6,79,1,3.75,3.75,No
390,2019/04/13,16:53:58,8,44,8337,No,1,1,32,1,3,3,No
390,2019/04/13,16:53:58,8,44,8337,No,1,6,71,1,3.75,3.75,No
391,2019/04/13,12:48:56,8,43,0,Yes,1,1,54,2,2.5,5,No
392,2019/04/13,13:33:16,8,41,0,Yes,1,1,41,1,4.25,4.25,No
392,2019/04/13,13:33:16,8,41,0,Yes,1,2,64,1,0.8,0.8,No
393,2019/04/13,20:30:59,8,44,8444,No,1,1,49,1,3,3,No
393,2019/04/13,20:30:59,8,44,8444,No,1,6,70,1,3.25,3.25,No
394,2019/04/13,15:43:23,8,44,8404,Yes,1,1,36,1,3.75,3.75,No
395,2019/04/13,15:13:00,8,43,0,Yes,1,1,29,2,2.5,5,No
395,2019/04/13,15:13:00,8,43,0,Yes,7,1,1,1,18,18,No
396,2019/04/13,12:02:27,8,44,0,Yes,1,1,35,2,3.1,6.2,No
397,2019/04/13,14:59:09,8,41,0,No,1,1,28,2,2,4,No
398,2019/04/13,16:29:23,8,43,8311,No,1,1,58,1,3.5,3.5,No
399,2019/04/13,17:26:50,8,41,0,No,1,1,60,2,3.75,7.5,No
400,2019/04/13,18:34:55,8,43,8275,Yes,1,1,35,2,3.1,6.2,No
400,2019/04/13,18:34:55,8,43,8275,Yes,1,6,77,1,3,3,No
400,2019/04/13,18:34:55,8,43,8275,Yes,7,1,16,1,8.95,8.95,No
401,2019/04/13,11:37:48,8,43,0,No,1,1,59,2,4.5,9,No
402,2019/04/13,20:00:12,8,44,8102,No,1,1,28,1,2,2,No
403,2019/04/13,18:53:28,8,43,8482,No,1,1,22,2,2,4,No
404,2019/04/13,18:03:21,8,43,0,No,1,1,22,2,2,4,No
405,2019/04/13,20:14:28,8,43,0,No,1,1,32,2,3,6,No
406,2019/04/13,19:50:56,8,44,8416,No,1,1,40,1,3.75,3.75,No
406,2019/04/13,19:50:56,8,44,8416,No,1,2,63,1,0.8,0.8,No
406,2019/04/13,19:50:56,8,44,8416,No,1,6,77,1,3,3,No
407,2019/04/13,18:08:16,8,43,0,No,1,1,38,2,3.75,7.5,No
407,2019/04/13,18:08:16,8,43,0,No,1,2,63,2,0.8,1.6,No
408,2019/04/13,14:49:38,8,43,8411,No,1,1,42,2,2.5,5,No
408,2019/04/13,14:49:38,8,43,8411,No,7,1,1,1,18,18,No
409,2019/04/13,14:30:14,8,44,8410,Yes,1,1,40,2,3.75,7.5,No
409,2019/04/13,14:30:14,8,44,8410,Yes,1,2,63,1,0.8,0.8,No
410,2019/04/13,19:20:30,8,44,8133,Yes,1,1,38,1,3.75,3.75,No
410,2019/04/13,19:20:30,8,44,8133,Yes,1,2,64,1,0.8,0.8,No
411,2019/04/13,17:20:05,8,43,8144,No,1,1,27,2,3.5,7,No
411,2019/04/13,17:20:05,8,43,8144,No,7,1,7,1,19.75,19.75,No
412,2019/04/13,19:41:47,8,43,0,No,1,1,25,2,2.2,4.4,No
413,2019/04/13,19:45:42,8,44,8105,Yes,1,1,44,2,2.5,5,No
414,2019/04/13,19:15:23,8,41,8237,Yes,1,1,55,1,4,4,No
415,2019/04/13,19:15:55,8,44,8206,Yes,1,1,48,2,2.5,5,No
416,2019/04/13,14:39:26,8,44,8052,No,1,1,59,2,4.5,9,No
417,2019/04/13,15:38:39,8,43,0,No,1,1,35,2,3.1,6.2,No
418,2019/04/13,20:44:36,8,44,8042,No,1,1,59,2,4.5,9,No
419,2019/04/13,16:52:20,8,43,0,Yes,1,1,26,2,3,6,No
420,2019/04/13,18:58:08,8,41,8245,Yes,1,1,22,2,2,4,No
420,2019/04/13,18:58:08,8,41,8245,Yes,7,1,9,1,22.5,22.5,No
421,2019/04/13,14:54:01,8,43,8039,No,1,1,32,1,3,3,No
421,2019/04/13,14:54:01,8,43,8039,No,1,6,78,1,4.5,4.5,No
422,2019/04/13,16:57:30,8,44,8371,No,1,1,42,1,2.5,2.5,No
423,2019/04/13,18:10:35,8,43,0,No,1,1,33,2,3.5,7,No
423,2019/04/13,18:10:35,8,43,0,No,1,6,75,1,3.5,3.5,No
424,2019/04/13,16:53:42,8,41,0,No,1,1,53,1,3,3,No
425,2019/04/13,14:20:45,8,43,8273,Yes,1,1,46,1,2.5,2.5,No
426,2019/04/13,18:01:24,8,44,8190,No,1,1,25,2,2.2,4.4,No
426,2019/04/13,18:01:24,8,44,8190,No,7,1,14,1,8.95,8.95,No
427,2019/04/13,13:26:59,8,44,8310,Yes,1,1,42,2,2.5,5,No
427,2019/04/13,13:26:59,8,44,8310,Yes,1,6,73,1,3.75,3.75,No
428,2019/04/13,16:11:24,8,44,8033,No,1,1,51,1,3,3,No
428,2019/04/13,16:11:24,8,44,8033,No,1,6,74,1,3.5,3.5,No
429,2019/04/13,13:16:06,8,41,8071,Yes,1,1,27,1,3.5,3.5,No
430,2019/04/13,14:57:05,8,41,8147,Yes,1,1,34,2,2.45,4.9,No
430,2019/04/13,14:57:05,8,41,8147,Yes,7,1,11,1,8.95,8.95,No
431,2019/04/13,14:51:02,8,41,8469,Yes,1,1,22,2,2,4,No
432,2019/04/13,15:35:32,8,44,0,Yes,1,1,32,2,3,6,No
433,2019/04/13,17:40:17,8,43,8060,Yes,1,1,57,2,3.1,6.2,No
434,2019/04/13,20:39:40,8,43,8353,Yes,1,1,46,2,2.5,5,No
434,2019/04/13,20:39:40,8,43,8353,Yes,1,6,77,1,3,3,No
435,2019/04/13,16:35:05,8,44,0,No,1,1,23,2,2.5,5,No
435,2019/04/13,16:35:05,8,44,0,No,7,1,3,1,14.75,14.75,No
436,2019/04/13,20:18:17,8,41,0,No,1,1,26,2,3,6,No
437,2019/04/13,20:57:11,8,43,8125,No,1,1,60,2,3.75,7.5,No
437,2019/04/13,20:57:11,8,43,8125,No,1,6,78,1,4.5,4.5,No
438,2019/04/13,20:58:04,8,43,0,Yes,1,1,27,1,3.5,3.5,No
439,2019/04/13,17:07:02,8,43,8268,Yes,1,1,38,2,3.75,7.5,No
440,2019/04/13,20:30:18,8,41,8419,No,1,1,50,2,2.5,5,No
441,2019/04/13,20:48:13,8,41,0,No,1,1,37,2,3,6,No
441,2019/04/13,20:48:13,8,41,0,No,1,2,64,2,0.8,1.6,No
442,2019/04/13,13:47:53,8,43,8305,Yes,1,1,49,1,3,3,No
443,2019/04/13,17:21:31,8,44,8242,No,1,1,49,2,3,6,No
444,2019/04/13,19:48:08,8,43,0,No,1,1,57,2,3.1,6.2,No
445,2019/04/13,16:10:02,8,41,8252,Yes,1,1,31,2,2.2,4.4,No
446,2019/04/13,20:58:40,8,44,0,No,1,1,52,2,2.5,5,No
447,2019/04/13,16:09:42,8,43,8019,No,1,1,87,2,3,6,No
448,2019/04/13,16:26:25,8,44,8121,Yes,1,1,59,1,4.5,4.5,No
449,2019/04/13,18:50:54,8,44,8390,No,1,1,60,2,3.75,7.5,No
450,2019/04/13,12:06:15,8,44,0,No,1,1,60,2,3.75,7.5,No
451,2019/04/13,11:36:22,8,44,8039,Yes,1,1,27,2,3.5,7,No
451,2019/04/13,11:36:22,8,44,8039,Yes,1,6,76,1,3.5,3.5,No
452,2019/04/13,12:22:58,8,43,0,Yes,1,1,56,2,2.55,5.1,No
452,2019/04/13,12:22:58,8,43,0,Yes,1,6,76,1,3.5,3.5,No
453,2019/04/13,16:34:12,8,41,8341,No,1,1,60,2,3.75,7.5,No
453,2019/04/13,16:34:12,8,41,8341,No,1,6,74,1,3.5,3.5,No
453,2019/04/13,16:34:12,8,41,8341,No,7,1,4,1,20.45,20.45,No
454,2019/04/13,16:38:49,8,44,8204,No,1,1,40,2,3.75,7.5,No
454,2019/04/13,16:38:49,8,44,8204,No,1,2,65,1,0.8,0.8,No
455,2019/04/13,20:28:16,8,41,8121,Yes,1,1,54,2,2.5,5,No
455,2019/04/13,20:28:16,8,41,8121,Yes,1,6,69,1,3.25,3.25,No
456,2019/04/13,12:59:54,8,44,8316,No,1,1,29,2,2.5,5,No
456,2019/04/13,12:59:54,8,44,8316,No,7,1,6,1,21,21,No
457,2019/04/13,15:36:59,8,43,8382,No,1,1,46,2,2.5,5,No
458,2019/04/13,20:45:26,8,44,8192,Yes,1,1,41,2,4.25,8.5,No
458,2019/04/13,20:45:26,8,44,8192,Yes,1,2,65,2,0.8,1.6,No
459,2019/04/13,18:22:19,8,43,0,Yes,1,1,27,2,3.5,7,No
460,2019/04/13,18:19:32,8,43,8136,No,1,1,30,1,3,3,No
461,2019/04/13,18:58:16,8,44,8091,Yes,1,1,29,2,2.5,5,No
462,2019/04/13,11:40:44,8,44,8259,Yes,1,1,51,2,3,6,No
463,2019/04/13,20:27:08,8,41,8472,No,1,1,87,2,3,6,No
464,2019/04/13,18:16:24,8,44,8158,No,1,1,56,1,2.55,2.55,No
465,2019/04/13,18:51:44,8,41,0,No,1,1,29,2,2.5,5,No
466,2019/04/13,19:12:24,8,43,0,No,1,1,49,2,3,6,No
467,2019/04/13,12:35:37,8,41,8080,Yes,1,1,26,2,3,6,No
468,2019/04/13,14:26:08,8,43,8219,Yes,1,1,37,1,3,3,No
468,2019/04/13,14:26:08,8,43,8219,Yes,1,2,65,1,0.8,0.8,No
469,2019/04/13,19:39:24,8,44,8363,Yes,1,1,50,2,2.5,5,No
470,2019/04/13,16:11:10,8,41,0,Yes,1,1,25,2,2.2,4.4,No
471,2019/04/13,15:45:52,8,44,0,Yes,1,1,35,2,3.1,6.2,No
472,2019/04/13,18:03:20,8,44,8091,No,1,1,37,2,3,6,No
473,2019/04/13,14:02:08,8,44,8145,Yes,1,1,55,1,4,4,No
473,2019/04/13,14:02:08,8,44,8145,Yes,1,6,78,1,4.5,4.5,No
474,2019/04/13,12:35:53,8,43,8007,Yes,1,1,54,2,2.5,5,No
475,2019/04/13,13:07:02,8,43,0,No,1,1,33,1,3.5,3.5,No
476,2019/04/13,11:46:39,8,43,8437,No,1,1,26,1,3,3,No
477,2019/04/13,15:18:57,8,43,8054,Yes,1,1,45,2,3,6,No
478,2019/04/13,11:54:08,8,44,8485,No,1,1,32,1,3,3,No
479,2019/04/13,19:22:50,8,44,8262,No,1,1,51,2,3,6,No
480,2019/04/13,13:57:11,8,43,0,No,1,1,44,2,2.5,5,No
481,2019/04/13,12:09:34,8,43,0,Yes,1,1,34,2,2.45,4.9,No
482,2019/04/13,18:01:04,8,41,8082,No,1,1,32,1,3,3,No
483,2019/04/13,14:28:47,8,41,8399,Yes,1,1,41,2,4.25,8.5,No
483,2019/04/13,14:28:47,8,41,8399,Yes,1,2,64,1,0.8,0.8,No
483,2019/04/13,14:28:47,8,41,8399,Yes,1,6,77,1,3,3,No
484,2019/04/13,17:39:38,8,43,0,Yes,1,1,43,1,3,3,No
485,2019/04/13,18:50:19,8,44,8043,Yes,1,1,42,2,2.5,5,No
485,2019/04/13,18:50:19,8,44,8043,Yes,1,6,69,1,3.25,3.25,No
486,2019/04/13,14:58:28,8,41,8365,Yes,1,1,53,2,3,6,No
487,2019/04/13,17:39:49,8,44,0,No,1,1,34,1,2.45,2.45,No
488,2019/04/13,17:17:16,8,41,8208,Yes,1,1,27,2,3.5,7,No
488,2019/04/13,17:17:16,8,41,8208,Yes,1,6,71,1,3.75,3.75,No
489,2019/04/13,19:48:37,8,41,8208,No,1,1,40,1,3.75,3.75,No
489,2019/04/13,19:48:37,8,41,8208,No,1,2,63,2,0.8,1.6,No
490,2019/04/13,17:20:06,8,44,8357,Yes,1,1,47,1,3,3,No
491,2019/04/13,16:12:46,8,44,0,No,1,1,27,1,3.5,3.5,No
492,2019/04/13,17:22:01,8,43,8024,Yes,1,1,55,2,4,8,No
493,2019/04/13,11:31:58,8,41,8081,Yes,1,1,54,2,2.5,5,No
494,2019/04/13,20:04:06,8,44,8068,Yes,1,1,56,2,2.55,5.1,No
495,2019/04/13,15:36:52,8,43,8458,Yes,1,1,54,1,2.5,2.5,No
496,2019/04/13,16:01:37,8,43,0,No,1,1,41,1,4.25,4.25,No
496,2019/04/13,16:01:37,8,43,0,No,1,2,64,2,0.8,1.6,No
497,2019/04/13,15:35:09,8,43,0,Yes,1,1,87,2,3,6,No
497,2019/04/13,15:35:09,8,43,0,Yes,1,6,71,1,3.75,3.75,No
498,2019/04/13,15:15:37,8,41,0,No,1,1,38,1,3.75,3.75,No
498,2019/04/13,15:15:37,8,41,0,No,1,2,64,2,0.8,1.6,No
499,2019/04/13,16:47:30,8,41,0,No,1,1,37,1,3,3,No
499,2019/04/13,16:47:30,8,41,0,No,1,2,84,2,0.8,1.6,No
500,2019/04/13,19:13:04,8,41,8214,Yes,1,1,59,2,4.5,9,No
501,2019/04/13,12:40:43,8,43,0,No,1,1,59,1,4.5,4.5,No
502,2019/04/13,16:11:44,8,44,8389,Yes,1,1,50,2,2.5,5,No
503,2019/04/13,13:34:54,8,43,8481,No,1,1,51,2,3,6,No
503,2019/04/13,13:34:54,8,43,8481,No,1,6,79,1,3.75,3.75,No
504,2019/04/13,16:34:33,8,41,0,No,1,1,61,2,4.75,9.5,No
505,2019/04/13,14:00:27,8,44,8373,Yes,1,1,61,2,4.75,9.5,No
506,2019/04/13,13:54:30,8,44,8486,No,1,1,50,2,2.5,5,No
506,2019/04/13,13:54:30,8,44,8486,No,7,1,20,1,7.6,7.6,No
507,2019/04/13,13:14:24,8,41,0,Yes,1,1,35,2,3.1,6.2,No
507,2019/04/13,13:14:24,8,41,0,Yes,7,1,5,1,15,15,No
508,2019/04/13,13:28:16,8,41,0,No,1,1,27,2,3.5,7,No
509,2019/04/13,14:19:55,8,44,8375,Yes,1,1,22,2,2,4,No
1,2019/04/14,08:45:04,3,16,130,No,1,1,23,1,2.5,2.5,No
2,2019/04/14,09:25:47,3,16,764,Yes,1,1,29,1,2.5,2.5,No
2,2019/04/14,09:25:47,3,16,764,Yes,1,5,79,1,3.75,3.75,No
3,2019/04/14,10:55:43,3,20,0,No,1,1,47,1,3,3,No
4,2019/04/14,10:13:34,3,20,0,Yes,1,1,29,2,2.5,5,No
5,2019/04/14,08:24:42,3,20,0,Yes,1,1,52,1,2.5,2.5,No
5,2019/04/14,08:24:42,3,20,0,Yes,9,9,81,1,28,28,No
6,2019/04/14,10:57:34,3,16,136,No,1,1,48,2,2.5,5,No
7,2019/04/14,08:17:31,3,16,0,No,1,1,50,1,2.5,2.5,No
8,2019/04/14,08:03:59,3,16,0,Yes,1,1,54,1,2.5,2.5,No
9,2019/04/14,09:34:18,3,20,0,Yes,1,1,54,2,2.5,5,No
10,2019/04/14,10:34:21,3,18,214,Yes,1,1,26,1,3,3,No
11,2019/04/14,10:45:03,3,20,461,No,1,1,33,1,3.5,3.5,No
11,2019/04/14,10:45:03,3,20,461,No,9,9,81,1,23,23,No
12,2019/04/14,09:06:04,3,18,86,No,1,1,35,1,3.1,3.1,No
13,2019/04/14,09:01:11,3,16,368,Yes,1,1,42,2,2.5,5,No
14,2019/04/14,10:56:13,3,18,0,Yes,1,1,50,2,2.5,5,No
15,2019/04/14,09:58:07,3,16,627,Yes,1,1,35,1,3.1,3.1,No
16,2019/04/14,09:44:41,3,20,0,Yes,1,1,26,2,3,6,No
17,2019/04/14,09:46:30,3,16,161,No,1,1,23,2,2.5,5,No
18,2019/04/14,09:05:45,3,20,15,No,1,1,39,2,4.25,8.5,No
18,2019/04/14,09:05:45,3,20,15,No,1,2,65,2,0.8,1.6,No
19,2019/04/14,09:08:17,3,16,396,No,1,1,44,1,2.5,2.5,No
19,2019/04/14,09:08:17,3,16,396,No,6,1,13,1,8.95,8.95,No
20,2019/04/14,09:37:41,3,16,393,No,1,1,31,2,2.2,4.4,No
21,2019/04/14,08:55:11,3,16,334,Yes,1,1,43,1,3,3,No
22,2019/04/14,09:33:02,3,20,478,No,1,1,29,2,2.5,5,No
23,2019/04/14,09:26:34,3,18,432,Yes,1,1,29,1,2.5,2.5,No
24,2019/04/14,09:15:53,3,18,0,No,1,1,33,1,3.5,3.5,No
24,2019/04/14,09:15:53,3,18,0,No,1,5,75,1,3.5,3.5,No
25,2019/04/14,10:33:40,3,18,768,No,1,1,52,1,2.5,2.5,No
26,2019/04/14,08:52:46,3,16,130,Yes,1,1,60,2,3.75,7.5,No
27,2019/04/14,08:05:37,3,16,706,Yes,1,1,54,1,2.5,2.5,No
28,2019/04/14,10:23:13,3,18,0,Yes,1,1,59,1,4.5,4.5,No
29,2019/04/14,10:11:40,3,18,500,No,1,1,35,1,3.1,3.1,No
30,2019/04/14,10:25:37,3,18,33,Yes,1,1,61,2,4.75,9.5,No
31,2019/04/14,08:25:51,3,16,0,Yes,1,1,49,1,3,3,No
31,2019/04/14,08:25:51,3,16,0,Yes,6,1,9,1,22.5,22.5,No
32,2019/04/14,09:26:04,3,20,80,Yes,1,1,46,2,2.5,5,No
33,2019/04/14,09:32:03,3,20,493,Yes,1,1,29,2,2.5,5,No
33,2019/04/14,09:32:03,3,20,493,Yes,1,5,79,1,3.75,3.75,No
34,2019/04/14,10:36:13,3,20,0,Yes,1,1,53,2,3,6,No
35,2019/04/14,09:11:50,3,20,0,Yes,1,1,37,1,3,3,No
35,2019/04/14,09:11:50,3,20,0,Yes,1,2,84,2,0.8,1.6,No
36,2019/04/14,10:28:19,3,20,610,Yes,1,1,38,2,3.75,7.5,No
36,2019/04/14,10:28:19,3,20,610,Yes,1,2,63,2,0.8,1.6,No
37,2019/04/14,09:21:19,3,16,0,Yes,1,1,49,1,3,3,No
38,2019/04/14,08:35:32,3,18,0,No,1,1,29,1,2.5,2.5,No
39,2019/04/14,09:41:46,3,18,3,No,1,1,46,2,2.5,5,No
39,2019/04/14,09:41:46,3,18,3,No,1,5,72,1,3.25,3.25,No
39,2019/04/14,09:41:46,3,18,3,No,9,9,82,1,23,23,No
40,2019/04/14,09:09:35,3,16,762,No,1,1,43,1,3,3,No
41,2019/04/14,08:53:20,3,20,0,No,1,1,48,2,2.5,5,No
42,2019/04/14,09:38:00,3,16,0,Yes,1,1,40,2,3.75,7.5,No
42,2019/04/14,09:38:00,3,16,0,Yes,1,2,64,2,0.8,1.6,No
43,2019/04/14,10:30:43,3,20,0,Yes,1,1,53,2,3,6,No
43,2019/04/14,10:30:43,3,20,0,Yes,1,5,72,1,3.25,3.25,No
44,2019/04/14,08:33:13,3,16,46,Yes,1,1,42,2,2.5,5,No
45,2019/04/14,08:33:58,3,20,135,No,1,1,56,2,2.55,5.1,No
45,2019/04/14,08:33:58,3,20,135,No,6,1,6,1,21,21,No
46,2019/04/14,09:32:53,3,18,797,Yes,1,1,42,2,2.5,5,No
47,2019/04/14,10:08:57,3,18,599,Yes,1,1,32,1,3,3,No
48,2019/04/14,09:43:33,3,20,433,No,1,1,49,2,3,6,No
49,2019/04/14,10:50:37,3,18,448,Yes,1,1,61,1,4.75,4.75,No
50,2019/04/14,09:40:29,3,18,432,No,1,1,41,1,4.25,4.25,No
50,2019/04/14,09:40:29,3,18,432,No,1,2,63,2,0.8,1.6,No
50,2019/04/14,09:40:29,3,18,432,No,1,5,72,1,3.25,3.25,No
51,2019/04/14,10:34:18,3,16,0,No,1,1,39,2,4.25,8.5,No
51,2019/04/14,10:34:18,3,16,0,No,1,2,65,1,0.8,0.8,No
52,2019/04/14,09:00:49,3,20,0,Yes,1,1,25,1,2.2,2.2,No
52,2019/04/14,09:00:49,3,20,0,Yes,1,5,69,1,3.25,3.25,No
53,2019/04/14,09:15:13,3,20,0,Yes,1,1,27,2,3.5,7,No
54,2019/04/14,10:23:15,3,16,496,No,1,1,44,2,2.5,5,No
55,2019/04/14,09:53:51,3,20,88,No,1,1,28,2,2,4,No
56,2019/04/14,09:44:58,3,18,0,Yes,1,1,24,2,3,6,No
57,2019/04/14,08:19:51,3,16,0,Yes,1,1,45,2,3,6,No
57,2019/04/14,08:19:51,3,16,0,Yes,1,5,74,1,3.5,3.5,No
58,2019/04/14,09:40:56,3,18,336,No,1,1,42,1,2.5,2.5,No
59,2019/04/14,08:17:01,3,18,0,Yes,1,1,45,1,3,3,No
60,2019/04/14,09:17:19,3,16,642,No,1,1,30,2,3,6,No
61,2019/04/14,09:29:37,3,20,438,No,1,1,38,2,3.75,7.5,No
61,2019/04/14,09:29:37,3,20,438,No,1,2,64,2,0.8,1.6,No
62,2019/04/14,10:13:33,3,16,678,Yes,1,1,51,2,3,6,No
62,2019/04/14,10:13:33,3,16,678,Yes,1,5,69,1,3.25,3.25,No
63,2019/04/14,08:30:02,3,18,0,No,1,1,45,1,3,3,No
64,2019/04/14,10:20:10,3,18,411,No,1,1,45,1,3,3,No
65,2019/04/14,10:26:03,3,16,156,Yes,1,1,44,2,2.5,5,No
66,2019/04/14,08:02:43,3,16,686,Yes,1,1,45,2,3,6,No
67,2019/04/14,08:33:32,3,20,0,Yes,1,1,30,1,3,3,No
68,2019/04/14,10:09:51,3,20,0,No,1,1,26,2,3,6,No
69,2019/04/14,09:51:23,3,16,570,No,1,1,55,1,4,4,No
70,2019/04/14,08:12:56,3,18,602,Yes,1,1,50,2,2.5,5,No
71,2019/04/14,10:44:37,3,16,437,No,1,1,23,2,2.5,5,No
71,2019/04/14,10:44:37,3,16,437,No,1,5,76,1,3.5,3.5,No
72,2019/04/14,08:27:43,3,16,0,Yes,1,1,55,1,4,4,No
73,2019/04/14,08:55:14,3,20,0,Yes,1,1,54,1,2.5,2.5,No
74,2019/04/14,08:10:25,3,18,406,Yes,1,1,44,2,2.5,5,No
74,2019/04/14,08:10:25,3,18,406,Yes,1,5,70,1,3.25,3.25,No
75,2019/04/14,09:37:15,3,18,381,Yes,1,1,38,1,3.75,3.75,No
75,2019/04/14,09:37:15,3,18,381,Yes,1,2,64,2,0.8,1.6,No
76,2019/04/14,10:07:57,3,20,0,Yes,1,1,59,2,4.5,9,No
77,2019/04/14,08:29:48,3,16,0,Yes,1,1,53,1,3,3,No
78,2019/04/14,08:38:13,3,20,301,Yes,1,1,22,1,2,2,No
78,2019/04/14,08:38:13,3,20,301,Yes,1,5,75,1,3.5,3.5,No
79,2019/04/14,10:55:58,3,16,0,Yes,1,1,57,1,3.1,3.1,No
79,2019/04/14,10:55:58,3,16,0,Yes,1,5,70,1,3.25,3.25,No
80,2019/04/14,10:33:31,3,20,148,Yes,1,1,56,2,2.55,5.1,No
81,2019/04/14,10:39:55,3,18,575,Yes,1,1,24,1,3,3,No
82,2019/04/14,08:35:20,3,16,0,No,1,1,31,1,2.2,2.2,No
83,2019/04/14,08:47:19,3,18,2,Yes,1,1,49,1,3,3,No
84,2019/04/14,08:52:57,3,16,0,No,1,1,22,2,2,4,No
85,2019/04/14,09:29:55,3,20,0,Yes,1,1,30,1,3,3,No
86,2019/04/14,09:23:38,3,16,679,No,1,1,23,1,2.5,2.5,No
87,2019/04/14,10:07:22,3,20,42,Yes,1,1,38,2,3.75,7.5,No
87,2019/04/14,10:07:22,3,20,42,Yes,1,2,63,1,0.8,0.8,No
88,2019/04/14,08:51:49,3,18,81,Yes,1,1,40,1,3.75,3.75,No
88,2019/04/14,08:51:49,3,18,81,Yes,1,2,63,2,0.8,1.6,No
89,2019/04/14,08:15:56,3,18,39,No,1,1,31,1,2.2,2.2,No
89,2019/04/14,08:15:56,3,18,39,No,1,5,69,1,3.25,3.25,No
89,2019/04/14,08:15:56,3,18,39,No,6,1,5,1,15,15,No
90,2019/04/14,09:54:36,3,18,209,No,1,1,48,1,2.5,2.5,No
91,2019/04/14,08:59:33,3,20,0,No,1,1,58,2,3.5,7,No
92,2019/04/14,09:22:04,3,20,0,No,1,1,47,1,3,3,No
92,2019/04/14,09:22:04,3,20,0,No,9,9,81,1,28,28,No
93,2019/04/14,10:15:56,3,18,335,Yes,1,1,28,1,2,2,No
93,2019/04/14,10:15:56,3,18,335,Yes,1,5,75,1,3.5,3.5,No
94,2019/04/14,08:25:23,3,20,141,No,1,1,39,1,4.25,4.25,No
94,2019/04/14,08:25:23,3,20,141,No,1,2,84,1,0.8,0.8,No
95,2019/04/14,09:47:44,3,20,0,Yes,1,1,56,2,2.55,5.1,No
96,2019/04/14,08:53:33,3,18,736,No,1,1,61,1,4.75,4.75,No
97,2019/04/14,10:02:19,3,20,147,Yes,1,1,51,1,3,3,No
97,2019/04/14,10:02:19,3,20,147,Yes,1,5,72,1,3.25,3.25,No
98,2019/04/14,10:36:56,3,20,466,No,1,1,46,1,2.5,2.5,No
99,2019/04/14,10:22:24,3,20,597,Yes,1,1,56,2,2.55,5.1,No
100,2019/04/14,10:41:17,3,16,38,Yes,1,1,39,2,4.25,8.5,No
100,2019/04/14,10:41:17,3,16,38,Yes,1,2,63,1,0.8,0.8,No
100,2019/04/14,10:41:17,3,16,38,Yes,1,5,72,1,3.25,3.25,No
101,2019/04/14,08:17:09,3,16,384,No,1,1,41,2,4.25,8.5,No
101,2019/04/14,08:17:09,3,16,384,No,1,2,65,1,0.8,0.8,No
102,2019/04/14,09:06:45,3,20,0,No,1,1,44,1,2.5,2.5,No
102,2019/04/14,09:06:45,3,20,0,No,1,5,76,1,3.5,3.5,No
103,2019/04/14,10:02:25,3,20,72,Yes,1,1,48,2,2.5,5,No
104,2019/04/14,08:25:23,3,16,481,No,1,1,50,1,2.5,2.5,No
105,2019/04/14,08:45:19,3,18,0,Yes,1,1,22,1,2,2,No
106,2019/04/14,10:55:01,3,20,0,Yes,1,1,35,1,3.1,3.1,No
107,2019/04/14,08:14:28,3,16,313,No,1,1,28,2,2,4,No
108,2019/04/14,10:11:42,3,18,342,No,1,1,23,2,2.5,5,No
108,2019/04/14,10:11:42,3,18,342,No,9,9,81,1,28,28,No
109,2019/04/14,08:29:18,3,16,0,Yes,1,1,56,2,2.55,5.1,No
110,2019/04/14,08:19:20,3,16,0,Yes,1,1,34,2,2.45,4.9,No
111,2019/04/14,08:15:47,3,20,0,Yes,1,1,46,1,2.5,2.5,No
112,2019/04/14,09:32:15,3,18,0,Yes,1,1,51,2,3,6,No
113,2019/04/14,10:10:50,3,18,8,No,1,1,44,2,2.5,5,No
114,2019/04/14,09:51:57,3,18,592,Yes,1,1,41,1,4.25,4.25,No
114,2019/04/14,09:51:57,3,18,592,Yes,1,2,64,1,0.8,0.8,No
115,2019/04/14,09:22:14,3,16,283,No,1,1,51,1,3,3,No
116,2019/04/14,10:09:24,3,16,0,Yes,1,1,23,1,2.5,2.5,No
